++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
| Name -- Volt                                                                                                                                                                                           |
| UUID -- a66.6400.14697                                                                                                                                                                                 |
| MAC -- 00:EB:19:00:39:69                                                                                                                                                                               |
| OWNER -- JcSpURvcs1                                                                                                                                                                                    |
++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
|  Name   |  UUID   |           Time           |     Delta      |         Location          |  locationType   |  eventType   |  deviceid   |                  username                   |  appversion   |
|  Volt   |a66.6400.|   2016-02-27 18:39:09    |    19:54:23    |  36.836208, -119.654976   |      btle       |    UPDATE    | JcSpURvcs1  |                    Owner                    |      N/A      |
|  Volt   |a66.6400.|   2016-02-27 18:29:09    |       10:00    |  36.833874, -119.659409   |      btle       |    ENTER     |    null     |                    null                     |      N/A      |
|  Volt   |a66.6400.|   2016-02-20 11:28:41    |    07:00:27    |  36.838440, -119.650497   |      btle       |    ENTER     | JcSpURvcs1  |                    Owner                    |      N/A      |
|  Volt   |a66.6400.|   2016-02-18 19:05:07    |    16:23:34    |  36.829662, -119.669426   |      btle       |    ENTER     | JcSpURvcs1  |                    Owner                    |      N/A      |
|  Volt   |a66.6400.|   2016-02-16 22:53:29    |    20:11:38    |  36.838497, -119.650467   |      btle       |    ENTER     | JcSpURvcs1  |                    Owner                    |      N/A      |
|  Volt   |a66.6400.|   2016-02-16 16:31:58    |    06:21:31    |  36.838520, -119.650024   |      btle       |    UPDATE    | JcSpURvcs1  |                    Owner                    |      N/A      |
|  Volt   |a66.6400.|   2016-02-16 16:21:57    |       10:00    |  36.838551, -119.650368   |      btle       |    UPDATE    | JcSpURvcs1  |                    Owner                    |      N/A      |
|  Volt   |a66.6400.|   2016-02-16 16:11:45    |       10:11    |  36.838650, -119.650467   |      btle       |    UPDATE    | JcSpURvcs1  |                    Owner                    |      N/A      |
|  Volt   |a66.6400.|   2016-02-16 16:01:13    |       10:32    |  36.838692, -119.650513   |      btle       |    UPDATE    | JcSpURvcs1  |                    Owner                    |      N/A      |
|  Volt   |a66.6400.|   2016-02-16 15:51:06    |       10:07    |  36.838295, -119.650673   |      btle       |    UPDATE    | JcSpURvcs1  |                    Owner                    |      N/A      |
|  Volt   |a66.6400.|   2016-02-16 15:40:54    |       10:12    |  36.838448, -119.650650   |      btle       |    UPDATE    | JcSpURvcs1  |                    Owner                    |      N/A      |
|  Volt   |a66.6400.|   2016-02-16 15:30:40    |       10:13    |  36.838520, -119.650726   |      btle       |    UPDATE    | JcSpURvcs1  |                    Owner                    |      N/A      |
|  Volt   |a66.6400.|   2016-02-16 15:20:34    |       10:06    |  36.838585, -119.650467   |      btle       |    UPDATE    | JcSpURvcs1  |                    Owner                    |      N/A      |
++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
